Tarih,TP_MK_F_MALI
2025-07-31,14112.88
2025-08-01,14151.27
2025-08-04,14304.14
2025-08-05,10760.29
2025-08-06,14331.29
2025-08-07,14497.31
2025-08-08,14434.92
2025-08-09,14070.9
2025-08-10,14314.8
2025-08-11,14569.9
2025-08-12,14564.46
2025-08-13,14561.46
2025-08-14,14392.6
2025-08-15,14434.16
2025-08-18,14475.1
2025-08-19,14584.22
2025-08-20,14788.65
2025-08-21,15014.59
2025-08-22,15126.47
2025-08-25,15233.21
2025-08-26,15269.65
2025-08-27,15059.4
2025-08-28,15116.46
2025-08-29,14973.86
2025-09-01,15108.39
2025-09-02,14547.84
2025-09-03,14163.64
2025-09-04,14423.86
2025-09-05,10861.1
2025-09-06,
2025-09-07,13280.64
2025-09-08,14070.9
2025-09-09,14153.07
2025-09-10,14310.72
2025-09-11,13864.38
2025-09-12,13889.84
2025-09-15,14733.4
2025-09-16,14965.81
2025-09-17,14996.21
2025-09-18,14805.82
2025-09-19,15092.27
2025-09-22,15250.95
2025-09-23,15005.43
2025-09-24,15019.93
2025-09-25,15068.86
2025-09-26,14809.43
2025-09-29,14682.57
2025-09-30,14684.39
2025-10-01,15025.51
2025-10-02,11493.11
2025-10-03,12601.33
2025-10-04,10836.05
2025-10-06,11857.67
2025-10-07,13468.22
2025-10-08,14314.8
2025-10-09,14234.84
2025-10-10,14416.48
2025-10-13,14255.21
2025-10-14,13992.04
2025-10-15,14162.86
2025-10-16,14100.85
2025-11-02,11517.94
2025-11-03,12515.97
2025-11-04,10903.78
2025-11-06,11890.13
2025-11-07,13524.33
2025-11-08,14569.9
2025-11-09,13864.38
2025-12-02,11428.78
2025-12-03,12775.3
2025-12-05,11282.88
2025-12-06,11685.8
2025-12-08,14564.46
2025-12-09,13889.84
