Tarih,TP_MK_ISL_HC
2022-06-07,35982507.42612
2022-06-08,66448998.05248
2022-06-09,54670450.52601
2022-06-10,50512518.60882
2022-06-12,141799983.48749
2022-06-13,44765351.01166
2022-06-14,40785975.13273
2022-06-15,42163827.96837
2022-06-16,43924397.8048
2022-06-17,42560134.31317
2022-06-20,45981700.8861
2022-06-21,43686226.64132
2022-06-22,43172140.02023
2022-06-23,40549923.57658
2022-06-24,42730703.76734
2022-06-27,38791049.90841
2022-06-28,45309141.86305
2022-06-29,41201957.23767
2022-06-30,43479321.1853
2022-07-01,35037921.46151
2022-07-02,33360643.26036
2022-07-03,40834015.7418
2022-07-04,48164581.06108
2022-07-05,36229769.07559
2022-07-06,35982507.42612
2022-07-07,29643247.20788
2022-07-08,12292506.21066
2022-07-09,115313367.34175
2022-07-10,80828363.13207
2022-07-11,
2022-07-12,
2022-07-13,31216412.51391
2022-07-14,36023428.27103
2022-07-15,
2022-07-18,33886611.86353
2022-07-19,41101456.94432
2022-07-20,40018247.83214
2022-07-21,39778919.71535
2022-07-22,37846247.97572
2022-07-25,37815295.6659
2022-07-26,41109571.20955
2022-07-27,37197712.46236
2022-07-28,42755209.67009
2022-07-29,42733294.78292
2022-08-01,47166916.51916
2022-08-02,34319517.55298
2022-08-03,48382784.33292
2022-08-04,57420746.64859
2022-08-05,62637310.94327
2022-08-06,66448998.05248
2022-08-07,12292506.21066
2022-08-08,59859633.87718
2022-08-09,127409181.07973
2022-08-10,61487821.07772
2022-08-11,70387191.11818
2022-08-12,122874447.04363
2022-08-15,54733567.40905
2022-08-16,81696042.92596
2022-08-17,81878019.4828
2022-08-18,101666983.23098
2022-08-19,77676507.58805
2022-08-22,82417418.83406
2022-08-23,81570544.83701
2022-08-24,85613528.25709
2022-08-25,85921008.24733
2022-08-26,106467512.88646
2022-08-29,76732889.49828
2022-08-30,
2022-08-31,87561492.7096
2022-09-01,94166845.30409
2022-09-02,37861784.29577
2022-09-03,71258203.26822
2022-09-05,121112790.38119
2022-09-06,54670450.52601
2022-09-07,115313367.34175
2022-09-08,56396750.16224
2022-09-09,113032101.21519
2022-09-11,130988987.11067
2022-09-12,120740611.64414
2022-09-13,156192751.89346
2022-09-14,87346874.10248
2022-09-15,96805787.54023
2022-09-16,85362385.34125
2022-09-19,68112812.75952
2022-09-20,83985702.61065
2022-09-21,72769956.43063
2022-09-22,76595993.89235
2022-09-23,68870224.50104
2022-09-26,71422243.524
2022-09-27,75995022.01375
2022-09-28,65001012.11927
2022-09-29,67729103.33732
2022-09-30,56781387.60983
2022-10-01,40757346.11314
2022-10-02,34011648.14647
2022-10-03,44122654.13542
2022-10-04,91540444.68591
2022-10-05,91109293.17129
2022-10-06,87892935.74937
2022-10-07,80828363.13207
2022-10-08,61487821.07772
2022-10-10,73534438.97287
2022-10-11,127476046.70494
2022-10-12,81374839.60998
2022-10-13,76152516.96948
2022-10-14,76298086.28262
2022-10-17,113230054.27372
2022-10-18,119816978.93007
2022-10-19,105559070.12578
2022-10-20,117443546.72574
2022-10-21,94408285.91853
2022-10-24,102802506.53357
2022-10-25,105689266.07378
2022-10-26,83825886.81531
2022-10-27,86719305.52422
2022-10-28,36097492.59044
2022-10-31,84327774.54757
2022-11-01,48669488.55812
2022-11-02,38548798.80794
2022-11-03,41904300.24018
2022-11-04,113871776.95335
2022-11-05,50113560.71698
2022-11-07,130911538.41435
2022-11-08,70387191.11818
2022-11-09,130988987.11067
2022-11-10,127476046.70494
2022-11-11,125238749.29986
2022-11-14,117766697.74353
2022-11-15,156114233.91247
2022-11-16,168395463.68777
2022-11-17,138120951.98907
2022-11-18,105066885.26351
2022-11-21,113329085.57641
2022-11-22,153010596.66195
2022-11-23,151753456.27595
2022-11-24,166237186.40653
2022-11-25,141160263.48241
2022-11-28,146889973.84078
2022-11-29,138254796.62263
2022-11-30,148578336.47169
2022-12-01,146846684.24432
2022-12-02,143797230.38198
2022-12-04,69658123.57244
2022-12-05,158315052.50846
2022-12-06,141799983.48749
2022-12-07,140186126.90688
2022-12-08,62444361.04094
2022-12-09,133973777.95721
2022-12-10,81374839.60998
2022-12-12,163774833.19346
2022-12-13,171882300.46224
2022-12-14,188354417.97509
2022-12-15,148506522.70364
2022-12-16,140670184.41209
2022-12-19,162768089.16502
2022-12-20,161568492.97446
2022-12-21,150388246.47762
2022-12-22,126915615.08893
2022-12-23,114239067.58489
2022-12-26,118340534.70891
2022-12-27,129686263.48896
2022-12-28,130810562.82471
2022-12-29,114699138.29388
2022-12-30,134566708.39078
2023-01-02,93561826.65858
2023-01-03,107649454.32934
2023-01-04,148503876.02422
2023-01-05,
2023-01-06,161480127.44183
2023-01-08,224512441.4857
2023-01-09,130383910.37744
2023-01-10,115575785.73636
2023-01-11,112551962.76799
2023-01-12,126605436.9114
2023-01-13,104370190.57014
2023-01-16,110570521.07092
2023-01-17,143479853.55062
2023-01-18,142847654.21695
2023-01-19,126699166.24832
2023-01-20,120420236.62214
2023-01-23,134562511.69406
2023-01-24,126301162.06278
2023-01-25,128728857.09108
2023-01-26,103515847.52837
2023-01-27,117521292.84433
2023-01-30,91196658.17622
2023-01-31,111035388.90804
2023-02-01,93561826.65858
2023-02-02,136944509.9457
2023-02-03,107743499.5354
2023-02-05,61331657.17142
2023-02-06,27132491.31577
2023-02-07,68429510.36397
2023-02-08,200469115.26261
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,126862483.31
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,49781011.8366
2023-02-16,114643593.39706
2023-02-17,82844003.43095
2023-02-20,89529050.06473
2023-02-21,105595635.51396
2023-02-22,94003236.50481
2023-02-23,86267019.91558
2023-02-24,95608285.33142
2023-02-27,106407605.78706
2023-02-28,116960329.44879
2023-03-01,107649454.32934
2023-03-02,107743499.5354
2023-03-03,120841781.59588
2023-03-04,75579410.39923
2023-03-05,73505791.76001
2023-03-06,118661632.70677
2023-03-07,122362625.9122
2023-03-08,202389857.17701
2023-03-09,131285250.10887
2023-03-10,213461381.44613
2023-03-11,119755252.77739
2023-03-13,105296058.13914
2023-03-14,102931194.29481
2023-03-15,105390856.37523
2023-03-16,89509950.26878
2023-03-17,107851124.18808
2023-03-20,102662475.30993
2023-03-21,96859816.81124
2023-03-22,81889371.53738
2023-03-23,84661708.07068
2023-03-24,79253222.20117
2023-03-27,73811069.053
2023-03-28,85622871.84605
2023-03-29,152770945.48551
2023-03-30,77463731.24109
2023-03-31,70057080.4068
2023-04-01,148503876.02422
2023-04-03,75579410.39923
2023-04-04,76745401.28863
2023-04-05,60842817.5421
2023-04-06,62717943.85565
2023-04-07,55632615.02227
2023-04-08,191430273.80467
2023-04-09,235853898.67211
2023-04-10,73503909.77174
2023-04-11,89326641.64767
2023-04-12,125656750.30706
2023-04-13,78790929.30177
2023-04-14,66491512.68681
2023-04-17,61977959.27411
2023-04-18,63385023.41192
2023-04-19,65645045.94476
2023-04-20,30000266.96663
2023-04-21,
2023-04-24,62474178.90272
2023-04-25,71241957.77218
2023-04-26,69890156.79879
2023-04-27,69204011.0331
2023-04-28,65955866.75199
2023-05-01,146658733.41738
2023-05-02,61331657.17142
2023-05-03,73505791.76001
2023-05-04,76815713.40949
2023-05-05,51234496.49259
2023-05-06,129461309.69785
2023-05-07,144052627.1238
2023-05-08,57207888.35212
2023-05-09,77095060.47253
2023-05-10,220236368.58878
2023-05-11,115175336.70464
2023-05-12,116272592.262
2023-05-15,70698746.69296
2023-05-16,101431868.295815
2023-05-17,83569878.11148
2023-05-18,79269995.82795
2023-05-19,
2023-05-22,68824150.05238
2023-05-23,58817102.43161
2023-05-24,58666176.82953
2023-05-25,54179748.3764
2023-05-26,72695057.82613
2023-05-29,92179466.01907
2023-05-30,118421734.9313
2023-05-31,117086790.25164
2023-06-01,161480127.44183
2023-06-02,27132491.31577
2023-06-03,118661632.70677
2023-06-04,62717943.85565
2023-06-05,129461309.69785
2023-06-06,120360771.4532
2023-06-07,146355480.96527
2023-06-08,110858778.95701
2023-06-09,114986417.71386
2023-06-10,172605638.36502
2023-06-11,115365483.17074
2023-06-12,136836093.45678
2023-06-13,111627295.96467
2023-06-14,114556602.80826
2023-06-15,91676026.76878
2023-06-16,100650495.53906
2023-06-19,85375597.33628
2023-06-20,83061164.4241
2023-06-21,78567181.61196
2023-06-22,120464252.70021
2023-06-23,106530327.48412
2023-06-26,100778026.03109
2023-06-27,44146891.50655
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-02,68429510.36397
2023-07-03,122362625.9122
2023-07-04,137603829.73882
2023-07-05,144052627.1238
2023-07-06,146355480.96527
2023-07-07,132039888.98381
2023-07-08,186754844.91309
2023-07-09,207511393.27734
2023-07-10,143837410.56839
2023-07-11,118477146.90978
2023-07-12,118561892.95224
2023-07-13,173405821.30748
2023-07-14,138298790.25433
2023-07-17,165120626.71213
2023-07-18,184690345.15448
2023-07-19,157751049.50123
2023-07-20,191851486.42643
2023-07-21,172517551.30054
2023-07-24,186546716.71452
2023-07-25,193222031.855
2023-07-26,174958958.8531
2023-07-27,187574782.61832
2023-07-28,213060482.13736
2023-07-31,227900121.51588
2023-08-01,224512441.4857
2023-08-02,200469115.26261
2023-08-03,113843223.12194
2023-08-04,191430273.80467
2023-08-05,57207888.35212
2023-08-06,110858778.95701
2023-08-07,186754844.91309
2023-08-08,195153260.76461
2023-08-09,236116190.36466
2023-08-10,274446985.33735
2023-08-11,123706733.0724
2023-08-12,105740726.34855
2023-08-14,233612367.3625
2023-08-15,202723713.97199
2023-08-16,202986401.22268
2023-08-17,194890563.21455
2023-08-18,219098671.65733
2023-08-21,230268649.52986
2023-08-22,231529439.87017
2023-08-23,248492602.87598
2023-08-24,310484686.07909
2023-08-25,218068443.15326
2023-08-28,228164714.93583
2023-08-29,205348528.27134
2023-08-30,
2023-08-31,211313240.01445
2023-09-01,130383910.37744
2023-09-02,0.0
2023-09-03,131285250.10887
2023-09-04,235853898.67211
2023-09-05,77095060.47253
2023-09-06,243640673.42927
2023-09-07,207511393.27734
2023-09-08,236116190.36466
2023-09-10,185803891.64225
2023-09-11,123838258.96036
2023-09-12,202947877.17888
2023-09-13,194411620.33766
2023-09-14,191931859.359
2023-09-15,188056307.4755
2023-09-18,158162102.74563
2023-09-19,163576753.10964
2023-09-20,163417999.42329
2023-09-21,194180530.90695
2023-09-22,193674182.30003
2023-09-25,217915657.11319
2023-09-26,241415986.25354
2023-09-27,199453293.63042
2023-09-28,200527989.12769
2023-09-29,202789971.72018
2023-10-01,115575785.73636
2023-10-02,202946777.02741
2023-10-03,113422328.94629
2023-10-04,202231267.38012
2023-10-05,63018855.06694
2023-10-06,172605638.36502
2023-10-07,143837410.56839
2023-10-08,274446985.33735
2023-10-09,185803891.64225
2023-10-10,172681325.5839
2023-10-11,109991575.98799
2023-10-12,213400896.95431
2023-10-13,144379554.11891
2023-10-16,154335262.59418
2023-10-17,146049727.04967
2023-10-18,138280100.43988
2023-10-19,136455726.40673
2023-10-20,130975166.77108
2023-10-23,134127778.9905
2023-10-24,166133298.19267
2023-10-25,163554546.31897
2023-10-26,182149904.1268
2023-10-27,137070487.46387
2023-10-30,133309882.08863
2023-10-31,128113585.02347
2023-11-01,136607683.73548
2023-11-02,126862483.31
2023-11-03,119755252.77739
2023-11-04,89326641.64767
2023-11-05,115175336.70464
2023-11-06,115365483.17074
2023-11-07,118477146.90978
2023-11-08,123706733.0724
2023-11-09,123838258.96036
2023-11-10,109991575.98799
2023-11-12,109422454.67713
2023-11-13,123122543.96824
2023-11-14,114850157.03805
2023-11-15,114189144.40974
2023-11-16,116326342.23319
2023-11-17,116398821.16683
2023-11-20,121314566.6723
2023-11-21,142693169.89058
2023-11-22,126201842.37854
2023-11-23,142879171.15588
2023-11-24,114890483.82179
2023-11-27,140428343.68175
2023-11-28,133928617.24716
2023-11-29,122751985.95959
2023-11-30,125553624.34387
2023-12-01,126605436.9114
2023-12-04,125656750.30706
2023-12-05,94350414.50304
2023-12-06,136836093.45678
2023-12-07,168288454.03861
2023-12-08,105740726.34855
2023-12-09,202947877.17888
2023-12-10,213400896.95431
2023-12-11,109422454.67713
2023-12-12,114010192.02064
2023-12-13,116557314.91369
2023-12-14,114413818.33673
2023-12-15,124675576.27934
2023-12-18,112421237.7107
2023-12-19,110317112.24977
2023-12-20,88211133.21602
2023-12-21,104381093.90817
2023-12-22,92421479.68026
2023-12-25,63459105.69999
2023-12-26,82904179.42216
2023-12-27,89407691.52844
2023-12-28,80495637.88102
2023-12-29,95331700.43853
2024-01-01,
2024-01-02,166151898.62523
2024-01-03,110779615.22733
2024-01-04,96181514.26523
2024-01-05,95107629.16196
2024-01-07,134430342.64049
2024-01-08,125449128.60854
2024-01-09,129004605.69921
2024-01-10,130544020.29165
2024-01-11,105770962.2413
2024-01-12,157069268.59463
2024-01-15,129584027.46997
2024-01-16,116836086.82734
2024-01-17,111852454.67149
2024-01-18,134278791.33979
2024-01-19,112751179.83068
2024-01-22,115454212.53776
2024-01-23,136461485.20776
2024-01-24,134412319.1406
2024-01-25,134410344.23053
2024-01-26,159019301.07886
2024-01-29,163764405.34336
2024-01-30,153800354.36437
2024-01-31,151389293.18681
2024-02-01,103584398.32112
2024-02-02,173068393.049685
2024-02-04,144489862.37386
2024-02-05,159874484.12207
2024-02-06,186205798.265
2024-02-07,105551941.84699
2024-02-08,134094902.45333
2024-02-09,123303741.73588
2024-02-10,114255252.12744
2024-02-12,112486643.66195
2024-02-13,222558669.5772
2024-02-14,196404730.46941
2024-02-15,221570614.5175
2024-02-16,215765297.5777
2024-02-19,227892598.58447
2024-02-20,193282323.65104
2024-02-21,213533468.97909
2024-02-22,212393775.44995
2024-02-23,207696910.68661
2024-02-26,207403226.20169
2024-02-27,207536844.35008
2024-02-28,203758430.2684
2024-02-29,209576712.35259
2024-03-01,179196502.32097
2024-03-04,184765799.60787
2024-03-05,167909360.77263
2024-03-06,159682855.00266
2024-03-07,161261049.3857
2024-03-08,195396303.20148
2024-03-09,122512988.0932
2024-03-10,110273524.69538
2024-03-11,166546425.01712
2024-03-12,146947763.18866
2024-03-13,156568703.2253
2024-03-14,137989480.13741
2024-03-15,136168246.56643
2024-03-18,127399354.49544
2024-03-19,135091836.449665
2024-03-20,146605798.60133
2024-03-21,200359872.13326
2024-03-22,159732060.91774
2024-03-25,173936703.51842
2024-03-26,143854179.74618
2024-03-27,123681888.25393
2024-03-28,138277545.39339
2024-03-29,136337576.47763
2024-04-01,143670123.16355
2024-04-02,144489862.37386
2024-04-03,184765799.60787
2024-04-04,154149449.8063
2024-04-05,159304619.09665
2024-04-06,150394928.76947
2024-04-07,135884546.20946
2024-04-08,142427208.5324
2024-04-09,110498238.19138
2024-04-10,105405789.3066
2024-04-11,94138674.94833
2024-04-12,140546954.44501
2024-04-15,158668929.05415
2024-04-16,151353272.08943
2024-04-17,144434221.71243
2024-04-18,127968995.85157
2024-04-19,151809544.06008
2024-04-22,153387873.0895
2024-04-23,
2024-04-24,157888125.02221
2024-04-25,149126636.15035
2024-04-26,171946534.07064
2024-04-29,164158949.82236
2024-04-30,162844020.2956
2024-05-01,
2024-05-02,182443756.6119
2024-05-03,167909360.77263
2024-05-04,159304619.09665
2024-05-06,157711067.77081
2024-05-07,129831159.54168
2024-05-08,144054280.30536
2024-05-09,145787231.82134
2024-05-10,168588815.00522
2024-05-11,89283649.05169
2024-05-12,121158649.2942
2024-05-13,145760886.92286
2024-05-14,154827350.94375
2024-05-15,139281072.77674
2024-05-16,154487340.63544
2024-05-17,185646876.15231
2024-05-20,177324932.12778
2024-05-21,276174368.68664
2024-05-22,178278571.69497
2024-05-23,182187950.11629
2024-05-24,144331899.8013
2024-05-27,144840251.43379
2024-05-28,143900707.64699
2024-05-29,136070800.59669
2024-05-30,134520837.8089
2024-05-31,178265063.19288
2024-06-02,186205798.265
2024-06-03,179516286.86962
2024-06-04,150394928.76947
2024-06-05,156503043.21192
2024-06-06,124976783.6898
2024-06-07,109250103.90809
2024-06-08,138488038.27585
2024-06-09,112413597.2135
2024-06-10,102839802.84082
2024-06-11,123869758.65946
2024-06-12,124310073.14118
2024-06-13,116241390.12637
2024-06-14,128214235.127
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,126139938.03483
2024-06-21,137111271.04487
2024-06-24,137131553.28726
2024-06-25,126531246.38514
2024-06-26,116734920.3969
2024-06-27,121083072.95914
2024-06-28,158584828.49673
2024-07-01,134430342.64049
2024-07-02,105551941.84699
2024-07-03,161261049.3857
2024-07-04,135884546.20946
2024-07-05,129831159.54168
2024-07-06,109250103.90809
2024-07-08,126233109.38914
2024-07-09,135436997.98186
2024-07-10,93951808.58322
2024-07-11,104855669.37682
2024-07-12,134989586.15541
2024-07-15,
2024-07-16,138569694.15329
2024-07-17,137755225.73744
2024-07-18,152557259.94642
2024-07-19,152724091.06691
2024-07-22,153416306.57325
2024-07-23,151715953.54552
2024-07-24,150078418.99184
2024-07-25,144165467.71697
2024-07-26,130146653.4517
2024-07-29,130761827.20424
2024-07-30,133172781.14217
2024-07-31,142938759.33634
2024-08-01,142585913.58403
2024-08-02,134094902.45333
2024-08-03,195396303.20148
2024-08-04,142427208.5324
2024-08-05,139000402.287
2024-08-06,138488038.27585
2024-08-07,126233109.38914
2024-08-08,130765578.41091
2024-08-09,123631282.37697
2024-08-10,110552166.97562
2024-08-11,129827443.90146
2024-08-12,120434090.85828
2024-08-13,120397798.25815
2024-08-14,112545616.97673
2024-08-15,126122555.80447
2024-08-16,115165842.74029
2024-08-19,120509972.96642
2024-08-20,139879569.37596
2024-08-21,127280039.12515
2024-08-22,126283756.96972
2024-08-23,116171100.35775
2024-08-26,117019465.62745
2024-08-27,111472920.38386
2024-08-28,100298750.12957
2024-08-29,121808747.00072
2024-08-30,
2024-09-01,129004605.69921
2024-09-02,123303741.73588
2024-09-03,122512988.0932
2024-09-04,110498238.19138
2024-09-05,114449407.57315
2024-09-06,112413597.2135
2024-09-07,135436997.98186
2024-09-08,123631282.37697
2024-09-09,100660152.38446
2024-09-10,114843346.80949
2024-09-11,115842119.29206
2024-09-12,128821178.01675
2024-09-13,119466166.12913
2024-09-16,102186394.75129
2024-09-17,113109263.69399
2024-09-18,97210558.37883
2024-09-19,123835481.52153
2024-09-20,120126896.86663
2024-09-23,106240234.77457
2024-09-24,144154407.1186
2024-09-25,127109108.61832
2024-09-26,123223525.52165
2024-09-27,99320804.19962
2024-09-30,104502820.14917
2024-10-01,130544020.29165
2024-10-02,114255252.12744
2024-10-03,110273524.69538
2024-10-04,105405789.3066
2024-10-05,168588815.00522
2024-10-06,102839802.84082
2024-10-07,93951808.58322
2024-10-08,110552166.97562
2024-10-09,97718552.93773
2024-10-10,92019457.41054
2024-10-11,100887389.71186
2024-10-12,149003772.04086
2024-10-14,94240086.90612
2024-10-15,108456783.41633
2024-10-16,96733245.14036
2024-10-17,106797833.65868
2024-10-18,101402882.71296
2024-10-21,85840984.37401
2024-10-22,111978461.18277
2024-10-23,110706019.80529
2024-10-24,86498792.63284
2024-10-25,85829841.99059
2024-10-28,37687789.19128
2024-10-29,
2024-10-30,99490561.89924
2024-10-31,95330047.34323
2024-11-01,105770962.2413
2024-11-03,166546425.01712
2024-11-04,
2024-11-05,89283649.05169
2024-11-06,123869758.65946
2024-11-07,139339235.03461
2024-11-08,129827443.90146
2024-11-09,115842119.29206
2024-11-10,100887389.71186
2024-11-11,127480999.70637
2024-11-12,115109507.26802
2024-11-13,139592173.71934
2024-11-14,119964626.62638
2024-11-15,114570769.54678
2024-11-18,110278228.74383
2024-11-19,124321334.87332
2024-11-20,113698607.04273
2024-11-21,133802277.86415
2024-11-22,152675185.69279
2024-11-25,160935733.6817
2024-11-26,126513921.39903
2024-11-27,131964388.28374
2024-11-28,119687716.51526
2024-11-29,146449753.2081
2024-12-01,157069268.59463
2024-12-02,112486643.66195
2024-12-03,146947763.18866
2024-12-04,
2024-12-05,121158649.2942
2024-12-06,124310073.14118
2024-12-07,134989586.15541
2024-12-08,120434090.85828
2024-12-09,128821178.01675
2024-12-10,149003772.04086
2024-12-11,137694372.53176
2024-12-12,120612457.94898
2024-12-13,116456110.41302
2024-12-16,109171613.88698
2024-12-17,117564375.2442
2024-12-18,118446915.50657
2024-12-19,103319743.02567
2024-12-20,108434570.9389
2024-12-23,99922672.33363
2024-12-24,88919108.45255
2024-12-25,84473375.79677
2024-12-26,126881131.50475
2024-12-27,110142963.9848
2024-12-30,96163164.37099
2024-12-31,125257087.73316
2025-01-01,
2025-01-02,142677222.2037
2025-01-03,153992873.08025
2025-01-04,
2025-01-05,
2025-01-06,143964858.4161
2025-01-07,133850939.38316
2025-01-08,174358509.66653
2025-01-09,189036636.98108
2025-01-10,235099448.23142
2025-01-13,130074707.5925
2025-01-14,131220397.42185
2025-01-15,124316823.67254
2025-01-16,130938061.67769
2025-01-17,129335741.58316
2025-01-20,132299506.31768
2025-01-21,131778788.35044
2025-01-22,123437610.75932
2025-01-23,147738705.04667
2025-01-24,117047387.60669
2025-01-27,124638277.18017
2025-01-28,140670677.47077
2025-01-29,131753262.12268
2025-01-30,117615628.75575
2025-01-31,121002730.4805
2025-02-01,142677222.2037
2025-02-03,138373457.99017
2025-02-04,130991537.33351
2025-02-05,119171716.07761
2025-02-06,123813697.37994
2025-02-07,201622382.69464
2025-02-09,308644132.00286
2025-02-10,112490586.39053
2025-02-11,117585379.92581
2025-02-12,138495199.77246
2025-02-13,136987640.02873
2025-02-14,119765850.42869
2025-02-17,109124302.02323
2025-02-18,140557387.08804
2025-02-19,154470988.55624
2025-02-20,141376383.76392
2025-02-21,144766844.27263
2025-02-24,103411959.82794
2025-02-25,115909587.47925
2025-02-26,125581659.08441
2025-02-27,144177218.08783
2025-02-28,149443296.94255
2025-03-01,153992873.08025
2025-03-02,138373457.99017
2025-03-03,191875505.60442
2025-03-04,140869615.65183
2025-03-05,189287088.40734
2025-03-06,135847174.37499
2025-03-07,180007789.52691
2025-03-09,231396065.53415
2025-03-10,162761453.91346
2025-03-11,175501064.26571
2025-03-12,195361041.85105
2025-03-13,183301173.24421
2025-03-14,173196217.90728
2025-03-17,176750530.1559
2025-03-18,175240419.57765
2025-03-19,223415912.05055
2025-03-20,282312121.44784
2025-03-21,208256484.2496
2025-03-24,235258666.38491
2025-03-25,216558055.29854
2025-03-26,169572714.66373
2025-03-27,159242199.1949
2025-03-28,141720556.43152
2025-03-31,
2025-04-01,
2025-04-02,130991537.33351
2025-04-03,140869615.65183
2025-04-04,135522596.12859
2025-04-06,118619174.0214
2025-04-07,183303892.51754
2025-04-08,134834466.91482
2025-04-09,148757061.67161
2025-04-10,144556045.67395
2025-04-11,141845822.0452
2025-04-14,131471492.30455
2025-04-15,142274900.71025
2025-04-16,144003229.13451
2025-04-17,180602224.59305
2025-04-18,122476496.18025
2025-04-21,150706456.94569
2025-04-22,128552357.52247
2025-04-23,
2025-04-24,145941558.80872
2025-04-25,133510417.77219
2025-04-28,140528433.28676
2025-04-29,132549742.03719
2025-04-30,154694053.70195
2025-05-01,
2025-05-02,136175460.94761
2025-05-03,189287088.40734
2025-05-05,128244818.35519
2025-05-06,51432364.80231
2025-05-07,143921685.69312
2025-05-08,147402509.74317
2025-05-09,236451889.65079
2025-05-12,183348827.45392
2025-05-13,171716631.84577
2025-05-14,166551236.74296
2025-05-15,137502976.71926
2025-05-16,156280871.09645
2025-05-19,
2025-05-20,151132925.34679
2025-05-21,131288035.23332
2025-05-22,155295165.7413
2025-05-23,142430970.07286
2025-05-26,119002441.67195
2025-05-27,119729901.19419
2025-05-28,109520446.77808
2025-05-29,115410824.03666
2025-05-30,133810160.92927
2025-06-01,143964858.4161
2025-06-02,123813697.37994
2025-06-03,193717684.14564
2025-06-04,118619174.0214
2025-06-05,139127855.7846
2025-06-06,
2025-06-08,199182605.73804
2025-06-09,
2025-06-10,150476236.8612
2025-06-11,146304412.06954
2025-06-12,144246249.3082
2025-06-13,158776132.58872
2025-06-16,139155188.2158
2025-06-17,133587514.71308
2025-06-18,133895643.1909
2025-06-19,134818981.74246
2025-06-20,126397015.2995
2025-06-23,120451711.48282
2025-06-24,181005964.43377
2025-06-25,133407176.02613
2025-06-26,119147963.13459
2025-06-27,135722659.41485
2025-06-30,225484521.08106
2025-07-01,187219391.93335
2025-07-02,131940382.94401
2025-07-03,180007789.52691
2025-07-04,183303892.51754
2025-07-05,143921685.69312
2025-07-07,131712314.22535
2025-07-08,197778171.43354
2025-07-09,149152058.18315
2025-07-10,169841195.36975
2025-07-11,165763522.28696
2025-07-14,138512437.02246
2025-07-15,
2025-07-16,183062809.71656
2025-07-17,167120251.12097
2025-07-18,151080024.59076
2025-07-21,175860820.57335
2025-07-22,185639954.92933
2025-07-23,163494249.84938
2025-07-24,201467002.37481
2025-07-25,146744783.94306
2025-07-28,140419492.04913
2025-07-29,150379210.93267
2025-07-30,180258338.30607
2025-07-31,175626361.12918
2025-08-01,174358509.66653
2025-08-04,196243773.03073
2025-08-05,147402509.74317
2025-08-06,199182605.73804
2025-08-07,197778171.43354
2025-08-08,170808780.20685
2025-08-09,169641610.55243
2025-08-10,207323448.01688
2025-08-11,171923537.76798
2025-08-12,171957827.032385
2025-08-13,168580733.77842
2025-08-14,174639965.57126
2025-08-15,168188203.49382
2025-08-18,198751450.92823
2025-08-19,222880400.74633
2025-08-20,224310942.98832
2025-08-21,224782160.91706
2025-08-22,230599439.05537
2025-08-25,226794174.42772
2025-08-26,266885071.53097
2025-08-27,225655906.14771
2025-08-28,186479195.12296
2025-08-29,194744988.33769
2025-09-01,189036636.98108
2025-09-02,308644132.00286
2025-09-03,231396065.53415
2025-09-04,219102257.267695
2025-09-05,163917263.09159
2025-09-06,
2025-09-07,149152058.18315
2025-09-08,169641610.55243
2025-09-09,196240602.2514
2025-09-10,198698713.98587
2025-09-11,228225032.41012
2025-09-12,167145603.82208
2025-09-15,278182477.49666
2025-09-16,244405895.56189
2025-09-17,221333337.690965
2025-09-18,238058703.99614
2025-09-19,261109552.67681
2025-09-22,254789321.78399
2025-09-23,232257980.75076
2025-09-24,249380847.31575
2025-09-25,199978425.81992
2025-09-26,214693761.94094
2025-09-29,200289547.63188
2025-09-30,204917895.07299
2025-10-01,235099448.23142
2025-10-02,112490586.39053
2025-10-03,162761453.91346
2025-10-04,144556045.67395
2025-10-06,150476236.8612
2025-10-07,169841195.36975
2025-10-08,207323448.01688
2025-10-09,173300186.81017
2025-10-10,181704091.83887
2025-10-13,173270677.6448
2025-10-14,182222225.03501
2025-10-15,207448372.45771
2025-10-16,203471195.25476
2025-11-02,117585379.92581
2025-11-03,175501064.26571
2025-11-04,141845822.0452
2025-11-06,146304412.06954
2025-11-07,165763522.28696
2025-11-08,171923537.76798
2025-11-09,228225032.41012
2025-12-02,138495199.77246
2025-12-03,195361041.85105
2025-12-05,183348827.45392
2025-12-06,144246249.3082
2025-12-08,171957827.032385
2025-12-09,167145603.82208
